"Model","CandidateID","Architecture","Learning_rate","L1","L2","Inner_folds_ok","Mean_RMSE","Mean_Correlation","Mean_MAE","Median_EarlyStop_epoch","Max_Last_epoch","N_epoch_ceiling","Status","Scenario","Repetition","Fold","SplitID","TaskID"
"ANN_0",35,"32-16",0.001,0,0,4,0.813444330863197,0.654613469862843,0.651295217763328,2.5,36,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_0",36,"64-32",0.001,0,0,4,0.823444703181568,0.650125180670289,0.646358020526615,4.5,36,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1",1,"64-32",0.000125,1e-05,0,4,0.803536627181685,0.660367059944319,0.635911616255873,29.5,60,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1",2,"64-32",0.000125,1e-04,0,4,0.804050709852933,0.660137101565316,0.636071442312464,30,61,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1",3,"64-32",0.000125,0.001,0,4,0.801936804616968,0.661283860551865,0.632853818319764,31.5,65,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1",4,"64-32",0.000125,0.01,0,4,0.842276415174504,0.620717027173722,0.671109731259592,440,660,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1",5,"64-32",0.000125,0.03,0,4,1.05399441147362,0.6482033368865,0.834510929278319,113,144,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1",6,"64-32",0.000125,0.1,0,4,1.06526431247271,NA,0.84569334164565,73,2000,1,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L2",1,"64-32",0.000125,0,1e-05,4,0.805495443094915,0.658877547664719,0.637473713642346,30.5,64,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L2",2,"64-32",0.000125,0,1e-04,4,0.805384809801328,0.658996497836678,0.637148246129551,30,64,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L2",3,"64-32",0.000125,0,0.001,4,0.80344878030346,0.660554660097258,0.635781122637072,29,60,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L2",4,"64-32",0.000125,0,0.01,4,0.802266995635058,0.661564649655341,0.634871753396967,29,59,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",1,"64-32",0.000125,1e-05,1e-05,4,0.805193815282596,0.658926571640419,0.637403072458232,29.5,64,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",2,"64-32",0.000125,1e-04,1e-05,4,0.803223460370783,0.660791599748753,0.635422231018071,29.5,60,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",3,"64-32",0.000125,0.001,1e-05,4,0.802149211182157,0.661098674118149,0.633079489236404,31.5,66,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",4,"64-32",0.000125,0.01,1e-05,4,0.843231335135029,0.621139557507875,0.671300663575038,398.5,660,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",5,"64-32",0.000125,0.03,1e-05,4,1.05403912402617,0.647365696550793,0.834573795297975,113,148,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",6,"64-32",0.000125,0.1,1e-05,4,1.06526342358096,NA,0.84569228723384,73,2000,1,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",7,"64-32",0.000125,1e-05,1e-04,4,0.80547187885393,0.658590632196158,0.637533199473397,29,67,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",8,"64-32",0.000125,1e-04,1e-04,4,0.805992679698541,0.658345357217887,0.637988724515763,31,67,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",9,"64-32",0.000125,0.001,1e-04,4,0.802578324650907,0.660808426971683,0.63328557993552,32.5,66,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",10,"64-32",0.000125,0.01,1e-04,4,0.843048183582203,0.621260558557361,0.671314815342246,402,649,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",11,"64-32",0.000125,0.03,1e-04,4,1.05403441748565,0.646348258654585,0.834557174231747,113,148,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",12,"64-32",0.000125,0.1,1e-04,4,1.06526376934754,NA,0.845692183915141,73,2000,1,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",13,"64-32",0.000125,1e-05,0.001,4,0.80616340526826,0.658080844994293,0.638123553023295,30.5,65,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",14,"64-32",0.000125,1e-04,0.001,4,0.804094233718724,0.660177035863807,0.636248444507807,29.5,63,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",15,"64-32",0.000125,0.001,0.001,4,0.802721118441349,0.660661902833858,0.633643545410003,33,67,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",16,"64-32",0.000125,0.01,0.001,4,0.847080475906016,0.616886422962508,0.673507387315637,432.5,523,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",17,"64-32",0.000125,0.03,0.001,4,1.05404424253846,0.64679907943581,0.83456742648906,113,148,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",18,"64-32",0.000125,0.1,0.001,4,1.0652644566737,NA,0.845692528707693,73,2000,1,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",19,"64-32",0.000125,1e-05,0.01,4,0.802717723903179,0.661413314441894,0.634987420288754,29,62,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",20,"64-32",0.000125,1e-04,0.01,4,0.80290082253734,0.661206323042326,0.634883949898836,29.5,62,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",21,"64-32",0.000125,0.001,0.01,4,0.803633416092922,0.659543347868501,0.634754981460865,34.5,87,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",22,"64-32",0.000125,0.01,0.01,4,0.845286089114424,0.616332728528107,0.676068375531571,551,698,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",23,"64-32",0.000125,0.03,0.01,4,1.05416515549631,0.649075271760747,0.834646148886959,114,144,0,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_L1_L2",24,"64-32",0.000125,0.1,0.01,4,1.0652691770752,NA,0.845695410447366,73,2000,1,"ok","C2",4,2,"R04_F02","C2_R04_F02"
"ANN_0",1,"2",0.000125,0,0,4,0.962273850172082,0.580127434912919,0.766781205136414,29.5,65,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",2,"4",0.000125,0,0,4,0.907619216688111,0.616573926925439,0.721315662735897,19,86,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",3,"8",0.000125,0,0,4,0.863928289912064,0.634858654573467,0.681964527677536,17,71,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",4,"16",0.000125,0,0,4,0.879730066821442,0.622634847101635,0.686789365716592,19,66,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",5,"32",0.000125,0,0,4,0.869262687211232,0.629616675924633,0.683772947163202,15.5,56,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",6,"8-4",0.000125,0,0,4,0.885118388806273,0.616597279346642,0.6915148661163,56.5,202,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",7,"16-8",0.000125,0,0,4,0.854919017840595,0.644643016880264,0.677933474586118,50,80,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",8,"32-16",0.000125,0,0,4,0.862771968414831,0.635912179323566,0.684077605267753,27.5,59,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",9,"64-32",0.000125,0,0,4,0.845560472895538,0.648131140903827,0.66187183744573,18.5,61,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",10,"2",0.00025,0,0,4,0.972613921892003,0.5745571037797,0.776098245983515,16,49,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",11,"4",0.00025,0,0,4,0.912155000013451,0.620161233019521,0.726258741910836,8.5,42,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",12,"8",0.00025,0,0,4,0.866010736665965,0.633064287794126,0.686465680542885,8.5,50,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",13,"16",0.00025,0,0,4,0.892712892699677,0.618609741189041,0.69835501582705,11.5,51,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",14,"32",0.00025,0,0,4,0.882469036287507,0.617877414116538,0.692710975958334,10,44,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",15,"8-4",0.00025,0,0,4,0.888822477075222,0.612928589169936,0.692378969818108,36.5,136,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",16,"16-8",0.00025,0,0,4,0.857118226119231,0.643707128882762,0.677270423094571,24,53,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",17,"32-16",0.00025,0,0,4,0.865066061717592,0.636962743992619,0.68678916252059,16,44,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",18,"64-32",0.00025,0,0,4,0.845447549313193,0.647755436105371,0.661658129710869,9.5,46,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",19,"2",5e-04,0,0,4,0.983800093550436,0.572236399605299,0.784818723362349,8.5,41,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",20,"4",5e-04,0,0,4,0.916454697142699,0.621017654075025,0.729502736244539,4.5,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",21,"8",5e-04,0,0,4,0.868923371555981,0.631427375979813,0.690896737352131,4,40,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",22,"16",5e-04,0,0,4,0.910958587859151,0.612046324006082,0.7140424448054,6.5,39,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",23,"32",5e-04,0,0,4,0.899098583633567,0.599568674353392,0.707382815193949,6,37,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",24,"8-4",5e-04,0,0,4,0.878505563781507,0.62344381716544,0.680900006420825,13.5,64,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",25,"16-8",5e-04,0,0,4,0.870776333928883,0.641923549144223,0.694292195704846,12,39,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",26,"32-16",5e-04,0,0,4,0.884053037778131,0.622433691277487,0.701256674026903,10.5,52,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",27,"64-32",5e-04,0,0,4,0.85219557843544,0.644255159569202,0.667616555934141,5,39,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",28,"2",0.001,0,0,4,1.00082094801539,0.571483117629634,0.796525215618797,4.5,36,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",29,"4",0.001,0,0,4,0.925459795135019,0.621219242660639,0.737768258890994,2,29,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",30,"8",0.001,0,0,4,0.870515198017738,0.635502189279891,0.691933728491,2,32,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",31,"16",0.001,0,0,4,0.942978533407494,0.589878845582713,0.745279046160839,7,42,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",32,"32",0.001,0,0,4,0.932649514434818,0.576087155286845,0.732670507317375,11.5,44,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",33,"8-4",0.001,0,0,4,0.889566489322104,0.616607902896504,0.692498450087364,7.5,49,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",34,"16-8",0.001,0,0,4,0.870630523708821,0.647007648172329,0.693248481622515,6.5,32,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",35,"32-16",0.001,0,0,4,0.90007248432287,0.614922555126529,0.71113229876219,6.5,45,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",36,"64-32",0.001,0,0,4,0.852302632380549,0.654655281981404,0.673196772426279,2,28,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1",1,"64-32",0.00025,1e-05,0,4,0.852232911386282,0.648505667205324,0.668503479560197,6,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1",2,"64-32",0.00025,1e-04,0,4,0.852140307604493,0.648598890315584,0.668479887133262,6,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1",3,"64-32",0.00025,0.001,0,4,0.852481643016566,0.649434908883935,0.667281920492457,6.5,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1",4,"64-32",0.00025,0.01,0,4,0.912049564880727,0.61730340557487,0.722556423731687,68,364,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1",5,"64-32",0.00025,0.03,0,4,1.07781400614684,0.656895949433913,0.854339951039178,63.5,90,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1",6,"64-32",0.00025,0.1,0,4,1.10099378412996,0.660130759686293,0.873868786921836,58,91,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L2",1,"64-32",0.00025,0,1e-05,4,0.852148809282067,0.648592123045917,0.668524394835849,6,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L2",2,"64-32",0.00025,0,1e-04,4,0.852197811529714,0.648543553776648,0.668538754616858,6,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L2",3,"64-32",0.00025,0,0.001,4,0.852182701923019,0.648553366379338,0.668536047691852,6,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L2",4,"64-32",0.00025,0,0.01,4,0.852004022491483,0.648682834087481,0.668413811866761,6,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",1,"64-32",0.00025,1e-05,1e-05,4,0.852264444295729,0.648479115326475,0.668537862659114,6,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",2,"64-32",0.00025,1e-04,1e-05,4,0.852165970537495,0.648572974799404,0.668451722458142,6,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",3,"64-32",0.00025,0.001,1e-05,4,0.852455419988529,0.649460489822022,0.667260940238603,6.5,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",4,"64-32",0.00025,0.01,1e-05,4,0.915696966472974,0.618238338634115,0.723023369128162,66.5,93,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",5,"64-32",0.00025,0.03,1e-05,4,1.07786204633377,0.656322150868179,0.854371254821611,64,90,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",6,"64-32",0.00025,0.1,1e-05,4,1.10099442789891,0.660050618164812,0.873870606272866,58,91,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",7,"64-32",0.00025,1e-05,1e-04,4,0.852210821516789,0.648522521145828,0.668556775309745,6,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",8,"64-32",0.00025,1e-04,1e-04,4,0.852304529778746,0.648457045134097,0.668613560854909,6,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",9,"64-32",0.00025,0.001,1e-04,4,0.852570780599406,0.649330336248994,0.667376134656803,6.5,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",10,"64-32",0.00025,0.01,1e-04,4,0.915755870190946,0.618905653850522,0.723068162683814,66,93,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",11,"64-32",0.00025,0.03,1e-04,4,1.07783831073875,0.656389834316316,0.854348278303725,64,90,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",12,"64-32",0.00025,0.1,1e-04,4,1.10098552779883,0.660392176403759,0.87386150687841,58,91,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",13,"64-32",0.00025,1e-05,0.001,4,0.85222002975386,0.648493337060063,0.668597710696761,6,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",14,"64-32",0.00025,1e-04,0.001,4,0.852030487409279,0.648663165704492,0.668208702279355,6,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",15,"64-32",0.00025,0.001,0.001,4,0.852478089320007,0.649452335775901,0.667298360416109,6.5,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",16,"64-32",0.00025,0.01,0.001,4,0.915629049404609,0.618601186455436,0.722955620681028,66.5,94,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",17,"64-32",0.00025,0.03,0.001,4,1.077881645033,0.65679751943468,0.854392785751217,64,90,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",18,"64-32",0.00025,0.1,0.001,4,1.10098250307026,0.660594149857541,0.87383790803297,57.5,91,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",19,"64-32",0.00025,1e-05,0.01,4,0.852086888010819,0.648623999977576,0.668209238727871,6,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",20,"64-32",0.00025,1e-04,0.01,4,0.853176986735743,0.649672444449176,0.668817816438595,6.5,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",21,"64-32",0.00025,0.001,0.01,4,0.852081723113047,0.649876801707086,0.667077879681864,6.5,33,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",22,"64-32",0.00025,0.01,0.01,4,0.917559242095104,0.618653016356465,0.724566696577088,66.5,93,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",23,"64-32",0.00025,0.03,0.01,4,1.07822227461768,0.657174508506422,0.854645382087166,64,90,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_L1_L2",24,"64-32",0.00025,0.1,0.01,4,1.10093465153508,0.662120312070785,0.873810186220683,58,89,0,"ok","C2",4,3,"R04_F03","C2_R04_F03"
"ANN_0",1,"2",0.000125,0,0,4,0.920393089543381,0.540455210771113,0.737195101375855,26,161,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",2,"4",0.000125,0,0,4,0.872804363556585,0.592522710800981,0.699217637365096,19,207,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",3,"8",0.000125,0,0,4,0.848615086488233,0.61638585068011,0.67642983774621,31,126,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",4,"16",0.000125,0,0,4,0.851510452294803,0.616154962360049,0.680525590056358,10.5,71,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",5,"32",0.000125,0,0,4,0.845358080865989,0.609933908014941,0.676083460366973,11,43,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",6,"8-4",0.000125,0,0,4,0.945712226088118,0.555779276563708,0.754828485747939,69.5,176,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",7,"16-8",0.000125,0,0,4,0.875777260470539,0.582113606952181,0.696146000861172,31.5,97,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",8,"32-16",0.000125,0,0,4,0.850794113049963,0.623213363270854,0.672135663978883,18,118,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",9,"64-32",0.000125,0,0,4,0.824036168242427,0.632254720012483,0.653138973342547,15.5,45,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",10,"2",0.00025,0,0,4,0.922083405438121,0.540347689996658,0.738915480179337,13,97,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",11,"4",0.00025,0,0,4,0.874638880495455,0.592024669590068,0.700703733843459,7.5,121,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",12,"8",0.00025,0,0,4,0.855653783064461,0.612119895337449,0.680625611898615,18,80,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",13,"16",0.00025,0,0,4,0.867243794675928,0.610409587374942,0.695657470574399,5.5,50,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",14,"32",0.00025,0,0,4,0.857088939161374,0.598547774328932,0.68522875738612,6.5,36,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",15,"8-4",0.00025,0,0,4,0.939222625065292,0.556344088132563,0.755755835122776,26.5,80,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",16,"16-8",0.00025,0,0,4,0.876660586667762,0.577965259930962,0.695881326536122,14,65,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",17,"32-16",0.00025,0,0,4,0.853552468627533,0.619944047845159,0.675999594800986,8.5,80,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",18,"64-32",0.00025,0,0,4,0.83048356151875,0.632031160971528,0.660289995979482,7.5,36,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",19,"2",5e-04,0,0,4,0.931617547168226,0.516308329527135,0.744882352219849,7,66,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",20,"4",5e-04,0,0,4,0.873590297431122,0.594371689310848,0.699681104109424,3.5,75,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",21,"8",5e-04,0,0,4,0.866161042412469,0.6033134918784,0.690236005343752,10.5,45,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",22,"16",5e-04,0,0,4,0.892128489426426,0.574524579171792,0.715606167394262,6.5,40,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",23,"32",5e-04,0,0,4,0.862945302623441,0.591587130473252,0.691043271619233,3.5,31,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",24,"8-4",5e-04,0,0,4,0.938008867881841,0.556524831867512,0.754313488037299,16.5,56,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",25,"16-8",5e-04,0,0,4,0.878512296569817,0.576602446598052,0.696985226466857,7,46,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",26,"32-16",5e-04,0,0,4,0.858968307823771,0.616579741957761,0.678817645847659,4.5,57,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",27,"64-32",5e-04,0,0,4,0.825822542610529,0.629169439967182,0.661120829368103,4,37,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",28,"2",0.001,0,0,4,0.935230061902727,0.536008492710473,0.751402805177197,12.5,50,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",29,"4",0.001,0,0,4,0.878843981557921,0.596854223564486,0.706571122065771,3.5,52,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",30,"8",0.001,0,0,4,0.873153725646362,0.597409516881365,0.692191092573669,6,38,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",31,"16",0.001,0,0,4,0.926787829539487,0.550150215725287,0.74939207933704,4,41,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",32,"32",0.001,0,0,4,0.891768070082421,0.534798776355132,0.701642356143808,4,32,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",33,"8-4",0.001,0,0,4,0.945888698565427,0.529788755025535,0.756934252424464,13,46,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",34,"16-8",0.001,0,0,4,0.888150738815837,0.566880418587974,0.702914079357947,3,38,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",35,"32-16",0.001,0,0,4,0.868467450738855,0.608340245863369,0.687494181742267,2,41,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_0",36,"64-32",0.001,0,0,4,0.834815330213286,0.626031542663001,0.669856329739293,1.5,32,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L1",1,"64-32",0.000125,1e-05,0,4,0.818535449981487,0.63943445129824,0.648247908661222,15.5,59,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L1",2,"64-32",0.000125,1e-04,0,4,0.818020757264402,0.639852544759751,0.647670117862691,15,59,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L1",3,"64-32",0.000125,0.001,0,4,0.816736848121166,0.642347506620378,0.64758064732338,15,65,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L1",4,"64-32",0.000125,0.01,0,4,0.87491568151548,0.587524272938064,0.697715261567365,219.5,499,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L1",5,"64-32",0.000125,0.03,0,4,1.05175277731829,NA,0.833964815389594,52.5,2000,1,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L1",6,"64-32",0.000125,0.1,0,4,1.06006894549675,0.176229907988909,0.83872716968925,1,116,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L2",1,"64-32",0.000125,0,1e-05,4,0.818635825728472,0.63934164027805,0.648301212684558,15.5,59,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L2",2,"64-32",0.000125,0,1e-04,4,0.81880234707671,0.639333982810607,0.648275075461573,15.5,60,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L2",3,"64-32",0.000125,0,0.001,4,0.818279268650014,0.639709564565942,0.647931350776453,15.5,59,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L2",4,"64-32",0.000125,0,0.01,4,0.818613116406747,0.639328356833248,0.648164614144175,15.5,59,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L1_L2",1,"64-32",0.000125,1e-05,1e-05,4,0.818575493167814,0.63939471177114,0.648323292507591,15.5,59,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L1_L2",2,"64-32",0.000125,1e-04,1e-05,4,0.819172881763627,0.639049360623907,0.648471186928062,15.5,61,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L1_L2",3,"64-32",0.000125,0.001,1e-05,4,0.816803124567836,0.642274243171155,0.647642155223733,15,65,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L1_L2",4,"64-32",0.000125,0.01,1e-05,4,0.875787581952344,0.586504408846169,0.698424705045344,211.5,512,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L1_L2",5,"64-32",0.000125,0.03,1e-05,4,1.05175594704469,NA,0.833960900809105,50.5,2000,1,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L1_L2",6,"64-32",0.000125,0.1,1e-05,4,1.06007008242684,0.176157301094496,0.838728472181641,1,116,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
"ANN_L1_L2",7,"64-32",0.000125,1e-05,1e-04,4,0.8187472154595,0.63935464791613,0.648067120763946,15.5,60,0,"ok","C2",4,4,"R04_F04","C2_R04_F04"
